Time,SO2,H2S,H2,CO2serial,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,CO2cor,H2Scor,H2cor,,,,
6/15/2018 20:05,-0.1558952,-0.3136435,5.489262,458.9368,18.54629,62.25921,24.16076,802,13.43555,-88.27136,13.00165,9.3968,-0.1991435,0.233162,,,,
6/15/2018 20:05,-0.1653214,-0.3086662,5.325432,463.4597,18.61442,62.14513,24.16059,802,13.43555,-88.27136,13.00165,13.9197,-0.1941662,0.069332,,,,
6/15/2018 20:05,-0.1740189,-0.3184118,5.296368,462.2536,18.54832,62.04435,24.16036,802,13.43555,-88.27136,13.00165,12.7136,-0.2039118,0.040268,,,,
6/15/2018 20:05,-0.1693649,-0.3089933,5.510376,463.7612,18.51889,61.95907,24.1583,802,13.43555,-88.27136,13.00165,14.2212,-0.1944933,0.254276,,,,
6/15/2018 20:05,-0.1811371,-0.3058977,5.879162,465.8719,18.47579,61.88132,24.15841,802,13.43555,-88.27136,13.00165,16.3319,-0.1913977,0.623062,,,,
6/15/2018 20:05,-0.1822815,-0.3162422,5.949715,457.4291,18.6256,61.80958,24.15734,802,13.43555,-88.27136,13.07015,7.8891,-0.2017422,0.693615,,,,
6/15/2018 20:05,-0.1811333,-0.3110781,5.772568,460.746,18.70712,61.7458,24.15625,802,13.43555,-88.27136,13.07015,11.206,-0.1965781,0.516468,,,,
6/15/2018 20:05,-0.1901703,-0.3209572,5.760776,460.4444,18.76653,61.68433,24.15589,802,13.43555,-88.27136,13.07015,10.9044,-0.2064572,0.504676,,,,
6/15/2018 20:05,-0.1959534,-0.3324947,5.259274,466.7765,18.65396,61.63237,24.15551,802,13.43555,-88.27136,13.07015,17.2365,-0.2179947,0.003174,,,,
6/15/2018 20:05,-0.2027779,-0.33144,5.051842,469.7918,18.67437,61.57539,24.15438,802,13.43555,-88.27136,13.07015,20.2518,-0.21694,-0.204258,,,,
6/15/2018 20:05,-0.2116508,-0.3471336,4.983608,466.475,18.6744,61.53874,24.1534,802,13.43555,-88.27136,13.07015,16.935,-0.2326336,-0.272492,,,,
6/15/2018 20:05,-0.2132607,-0.361167,4.792152,470.6964,18.5472,61.5055,24.15236,802,13.43555,-88.27135,13.07015,21.1564,-0.246667,-0.463948,,,,
6/15/2018 20:05,-0.2206039,-0.3713045,4.805282,467.6811,18.60883,61.47548,24.1517,802,13.43555,-88.27135,13.07015,18.1411,-0.2568045,-0.450818,,,,
6/15/2018 20:05,-0.2287903,-0.378293,5.104523,467.078,18.61745,61.44854,24.15059,802,13.43555,-88.27135,12.96254,17.538,-0.263793,-0.151577,,,,
6/15/2018 20:05,-0.2405357,-0.3865948,5.07124,464.3642,18.56503,61.43709,24.14981,802,13.43555,-88.27135,12.96254,14.8242,-0.2720948,-0.18486,,,,
6/15/2018 20:05,-0.238533,-0.4187718,4.954357,465.5704,18.64278,61.42766,24.14882,802,13.43555,-88.27135,12.96254,16.0304,-0.3042718,-0.301743,,,,
6/15/2018 20:05,-0.2424583,-0.4273214,4.751774,466.1735,18.69669,61.42741,24.14806,802,13.43555,-88.27135,12.96254,16.6335,-0.3128214,-0.504326,,,,
6/15/2018 20:05,-0.2517319,-0.4314079,4.622002,464.3642,18.69116,61.43671,24.14732,802,13.43555,-88.27135,12.96254,14.8242,-0.3169079,-0.634098,,,,
6/15/2018 20:05,-0.2679062,-0.4478121,4.351738,463.4597,18.71728,61.45584,24.14633,802,13.43555,-88.27135,12.96254,13.9197,-0.3333121,-0.904362,,,,
6/15/2018 20:05,-0.272686,-0.4488812,4.295036,460.1429,18.59943,61.46704,24.14496,802,13.43555,-88.27135,12.96254,10.6029,-0.3343812,-0.961064,,,,
6/15/2018 20:05,-0.2781639,-0.4427986,3.990414,462.8566,18.548,61.49655,24.14432,802,13.43555,-88.27135,12.96254,13.3166,-0.3282986,-1.265686,,,,
6/15/2018 20:05,-0.2842903,-0.4360895,4.003636,464.3642,18.58199,61.52843,24.14338,802,13.43555,-88.27135,13.07016,14.8242,-0.3215895,-1.252464,,,,
6/15/2018 20:05,-0.2884331,-0.4294548,4.318993,464.6658,18.49036,61.56808,24.14244,802,13.43555,-88.27135,13.07016,15.1258,-0.3149548,-0.937107,,,,
6/15/2018 20:05,-0.2989807,-0.4312649,4.320091,465.2688,18.54874,61.60479,24.14178,802,13.43555,-88.27135,13.07016,15.7288,-0.3167649,-0.936009,,,,
6/15/2018 20:05,-0.2884941,-0.4369497,4.441028,468.8872,18.43155,61.65437,24.14053,802,13.43555,-88.27135,13.07016,19.3472,-0.3224497,-0.815072,,,,
6/15/2018 20:05,-0.2779083,-0.4266882,4.522934,469.4902,18.44452,61.7086,24.1403,802,13.43555,-88.27135,13.07016,19.9502,-0.3121882,-0.733166,,,,
6/15/2018 20:05,-0.2809906,-0.4223871,4.788838,472.5055,18.51229,61.7721,24.13898,802,13.43555,-88.27135,13.07016,22.9655,-0.3078871,-0.467262,,,,
6/15/2018 20:05,-0.2694893,-0.420785,4.69553,468.8872,18.5903,61.83506,24.13784,802,13.43555,-88.27135,13.07016,19.3472,-0.306285,-0.56057,,,,
6/15/2018 20:05,-0.2609901,-0.4253197,4.641186,463.7612,18.57326,61.90238,24.13652,802,13.43555,-88.27135,13.07016,14.2212,-0.3108197,-0.614914,,,,
6/15/2018 20:05,-0.254879,-0.4173937,4.585052,463.1582,18.4925,61.96177,24.1352,802,13.43555,-88.27135,12.97234,13.6182,-0.3028937,-0.671048,,,,
6/15/2018 20:05,-0.2615547,-0.4217081,4.397236,460.1429,18.31721,62.02436,24.13432,802,13.43555,-88.27135,12.97234,10.6029,-0.3072081,-0.858864,,,,
